Tipo,NCM,Descricao,Valor Total
Monofasico,33049990,"GEL MASSAGEADOR FASHION ARNICA",16.99
Monofasico,30049079,"MELOXICAM INJ 1,5ML UND",10.0
Monofasico,30043999,"BETAMETASONA+FOSF DISSODICO DE BETAMETASONA",20.0
Monofasico,33059000,"BALSAMO ST.HAIR P/PENT.C/QUERATINA 120G",22.99
Monofasico,33079000,"SORO FISIOLOGICO",5.99
Monofasico,33041000,"BRILHO LABIAL INF.",9.99
Monofasico,33059000,"KIT ACQUE KIDS CACHEADOS 250ML",27.99
Monofasico,33043000,"ESM IMPALA CL 7,5ML ATRACAO CREM*(E)*",4.99
Monofasico,33043000,"ESMAL. IMPALA DISCO BALL GLITTER 6X1*",6.0
Monofasico,33043000,"ADESIVO DE UNHA",5.01
Monofasico,30049069,"ARMINHA DE GEL",120.0
Monofasico,33059000,"CR TRAT SKALA FRUTASTICA MORANGO 1KG",12.79
Monofasico,30049067,"MALEATO ENALAPRIL 10MG C/30 GEN",20.0
Monofasico,30049069,"ELASTICO COLORIDOS",4.99
Monofasico,30049049,"GLIFAGE XR 500MG",10.39
Monofasico,30049069,"LABIRIN 24MG CX 30 COMP",30.229999999999997
Monofasico,30049049,"GLIFAGE XR 500MG",10.379999999999999
Monofasico,30049069,"GLOSS BIGMOUTH 4ML",17.99
Monofasico,33049990,"CORRETIVO LIQUIDO NUDE VIVAI",19.99
Monofasico,30049069,"MULTSORO",5.0
Monofasico,30049099,"SYSTANE UL 10ML",71.59
Monofasico,30049079,"RIVAXA 20MG 30CPR SN",41.190000000000005
Monofasico,30049069,"DIPIRONA 500MG 10CP",4.0
Monofasico,33079000,"SORO FISIOLOGICO",5.99
Monofasico,33072010,"DESOD AER DOVE CLINICAL CLEAN ORIG WOMAM 150ML *(",43.98
Monofasico,30049029,"BUPROVIL 600 MG C/20 CPM",15.0
Monofasico,30049029,"NAPROXENO 500MG",17.75
Monofasico,30049079,"OCTIFEN 0,25MG COL 5ML-ETICO",37.56
Monofasico,30049069,"HYSTIN 2MG/20 COMPRIMIDOS",8.0
Monofasico,30039087,"CIMECORT CREME BG 15 G LOTE: 1204281 PMC: 1461 LIS",18.0
Monofasico,33043000,"ATLANTA ESMALTE GLITTER HITS 8ML * (LOTE: 1298)",6.99
Monofasico,33059000,"DESCOLOR. PO CARE LISS OLEO DE ARGAN 50GR",4.99
Monofasico,33059000,"DESCOLOR. PO CARE LISS C/PROT.SOJA 50GR",5.99
Monofasico,33049990,"MANTEIGA DE CACAU BATOM",2.99
Monofasico,33059000,"CR SKALA 1000G DIVINO POTAO COND",12.79
Monofasico,30066000,"NOCICLIN 21CPR",12.37
Monofasico,30049029,"EXPEC XPE. 120ML (AC.BENZOICO+GUAICOL+ASSOC)",30.0
Monofasico,30049069,"CEFALIV C/12 COMP",20.0
Monofasico,30049076,"G. FUROSEMIDA 40MG 30CPR GEOLAB",8.0
Monofasico,30049079,"NIMESULIDA 100 MG C/ 12 CPR - GEN.",12.0
Monofasico,30043999,"PRELONE 20MG C10 COM.",29.669999999999998
Monofasico,30049069,"CEFALIV C/12 COMP",20.0
Monofasico,30049069,"CILIOS POSTICOS LOLA BUNNY",9.99
Monofasico,30049069,"FONE D EOUVIDO LEHMOX",54.99
Monofasico,30049099,"ECOFILME COLIRIO 5ML",22.11
Monofasico,33059000,"CREMASC SALON LINE 2EM1 SOS CACHOS SUP OL NUTR 1KG",45.99
Monofasico,30049069,"LIXA BANANA DECORADA NALL SUNSHINE",5.800000000000001
Monofasico,30049099,"TIORFAN 100MG CPS 1X9-ETICO",55.98
Monofasico,30049062,"KAOSEC 2 MG C/4 COMP",2.0
Monofasico,30049069,"SAND ZAXY POWER GLITTER NUDE CLARO 32/33",96.49
Monofasico,30049069,"TENIS AZUL CARAMELO 24",113.50999999999999
Monofasico,33072010,"DESOD AER REXONA MEN S/PERFUME 150ML",18.99
Monofasico,30049069,"ACICLOVIR 200MG C/ 25 CP",30.0
Monofasico,34011190,"ISABABY TOALHA UMEDECIDA PRIMEIRO 100DIAS (FLIP TO",8.99
Monofasico,34011190,"SAB. POM POM HIDRATANTE 12X1$",3.99
Monofasico,33072090,"DES. HERBISSIMO CR 055G SENSITIVE(E) - 3687",7.99
Monofasico,30049099,"MASSAGEOL AEROSOL 120 ML METILA+ASSOC NEO.",32.0
Monofasico,30049069,"MOCHILA INFANTIL",39.99
Monofasico,30044990,"BUSCOPAN COMP 20CP",24.0
Monofasico,30049059,"CITALOPRAM RAN 20MG C/30 COMP C1",45.0
Monofasico,30049045,"INFRALAX 30 CPR",36.0
Monofasico,30049099,"FORTEVIRON",80.0
Monofasico,33059000,"TINT. COR&TON 3.0 TAG",17.99
Monofasico,30043981,"PURAN T4 SANOFI 37,5MCG CX 30 COMP",11.36
Monofasico,33043000,"ESM RISQUE BIANCO PURISSIMO 8ML",5.99
Monofasico,30042099,"OTOSPORIN SUSP OTOL 10ML-ETICO",17.74
Monofasico,30049029,"BUPROVIL 600 MG C/20 CPM",15.0
Monofasico,30049039,"KIT NIMESULIDA 100MG C/ 3 UNID",10.0
Monofasico,33043000,"ESMALTE 5F VULT MEU VERMELHO 006 - UN",7.99
Monofasico,33043000,"ESM DAILUS SUSPIRO 8ML",7.99
Monofasico,33043000,"ESMALTE 5F VULT JURAS DE AMOR 033 - UN",7.99
Monofasico,33043000,"ESMALTE VULT CEREJA FLOR 8ML",7.99
Monofasico,33043000,"ESM RISQE RENDA 8ML",5.99
Monofasico,33043000,"ESMALTE 5F VULT SAIA DE CROCHE 035 - UN",7.99
Monofasico,33043000,"ESM DAILLUS MERENGUE",7.99
Monofasico,33043000,"ESM IMPALA INCOLOR",4.99
Monofasico,33043000,"ESMALTE 5F VULT VINHEDO 004 - UN",7.99
Monofasico,33043000,"ESM RISQE RENDA 8ML",5.99
Monofasico,30042052,"CEFALEXINA PO SUSP ORAL 250MG 100ML (GEN) UNIAO QU",31.5
Monofasico,30049079,"OLMESARTANA+HIROC. 40/25MG 30CPR (GERMED)",40.5
Monofasico,30039099,"BESILATO DE ANLODIPINO 5MG COMP 1BL X 30 - LOTE: 1",8.0
Monofasico,30049069,"FLEXALGIN C/ 15 CP",12.6
Monofasico,33072090,"DESOD REX MEN CLINIC CLEAN CR 96H 58G UNIL %DN:0",32.99
Monofasico,30043939,"FORMULA",124.0
Monofasico,30042052,"CEFALEXINA 500 MG 1 BL X 10 CPR",18.0
Monofasico,30049039,"ACEBROFILINA 10MG XPE FR 120ML ADU",32.0
Monofasico,30049079,"DULOXETINA 30MG C/30 CPS",59.12
Monofasico,30042029,"AZITROMICINA 600MG PO 15ML",30.0
Monofasico,30049069,"RISPERIDONA 1MG C/30 CP",43.2
Monofasico,33059000,"CR PENTEAR S LINE BRILHO MAXIMO 1 KG",41.99
Monofasico,30049069,"HIDROXICLOROQUINA 400MG 30CPD G EUR",89.1
Monofasico,30049069,"SALBUTAMOL 2MG/5ML E 120ML",15.0
Monofasico,30049067,"DROPROPIZINA 3MG/ML XPE 120ML",17.54
Monofasico,30049069,"MIRTAZAPINA ODT 30 MG C 30 CP",63.0
Monofasico,30049029,"SAL DE FRUTA ENO LARANJA C/2",4.65
Monofasico,30049039,"BISOLVON SOL EXP 50 ML BROMEXINA",14.999999999999996
Monofasico,30049069,"TRAZODONA 50MG (C1) GEN 60 CPR REV-ALT",45.0
Monofasico,30049099,"VENLAFAXINA 75MG X 30CPS GEL DUR",43.0
Monofasico,30049069,"OMEPRAZOL 20MG CAPS C/56 TEUTO",20.0
Monofasico,33059000,"TINT SOFT COLOR 20",29.99
Monofasico,33043000,"ESMAL RISQUE RUBI",5.49
Monofasico,30049021,"BENZODERME SABONETE 60G (BENZOATO DE BENZILA)",17.99
Monofasico,30049062,"KAOSEC 2 MG C/4 COMP",4.0
Monofasico,33043000,"AMOLECEDOR CUTI. IDEAL 100 ML",7.99
Monofasico,33043000,"ESM DAILUS TACA DE CRISTAL",7.99
Monofasico,33043000,"ESM IMPALA SERENA CREMOSO",4.99
Monofasico,33043000,"ESM RISQE RENDA 8ML",5.49
Monofasico,33043000,"ATENAS ESMALTE GLITTER HITS 8ML",6.99
Monofasico,30049069,"ONDANSETRONA 4MG 10CPR GEO",22.0
Monofasico,30043210,"PREDNISOLONA (G) 40MG 10CPR (NEO G)",38.0
Monofasico,30049064,"ALPRAZOLAM GMD 1MG C/30 CP B1",30.0
Monofasico,30049069,"ZOLPIDEM 5MG (B1) GEN 30 SUBLINGUAL-ZYD",40.0
Monofasico,30049069,"QUETIAPINA 50MG C 30CP",95.0
Monofasico,30049059,"BROMIDRATO DE CITALOPRAM",20.0
Monofasico,33059000,"TINT KOLESTON KIT CEREJA",28.99
Monofasico,33072010,"DESODORANTE INTIMO MOOD CARE 100ML",15.99
Monofasico,33059000,"CR SKALA MAIONESE CAPILAR 1KG",12.79
Monofasico,30049069,"HYZAAR 50MG/12,5MG C/30 COMP",76.52
Monofasico,34011190,"LENCO PIQUITUCHO C 120 UNID",15.0
Monofasico,33059000,"BIOCOLOR HOMEM BOZZANO TONAL LOURO ESCURO *(1,2,3",32.99
Monofasico,30049045,"RESFEDRYL C/20 (PARAC+ASSOC) CIENCE",15.0
Monofasico,30049079,"DULOXETINA 60MG C/30 CP",68.0
Monofasico,30049039,"AEROLIN SPRAY C/200 DOSES POS.",26.9
Monofasico,30042099,"NEBACETIN POM 15G NOVO-REFERENCIA",26.23
Monofasico,30049099,"NEOSORO SOL NASAL AD FR C/ 3 (-) NEO",8.0
Monofasico,30066000,"MICROVLAR C/63",29.12
Monofasico,30049039,"DRAMIN B6 C/10 CP",9.99
Monofasico,30049099,"NEOSORO SOL NASAL AD FR C/ 3 (-) NEO",16.0
Monofasico,30049039,"KIT BELFAREN C 3 CAIXAS",9.99
Monofasico,33072010,"DESOD. MONANGE AERO S/ PERFUME",14.99
Monofasico,30066000,"NOCICLIN 21CPR",12.37
Monofasico,30049069,"PO SOLTO SARAH S BEAUTY OIL CONTROL",21.99
Monofasico,33059000,"OLEO NATUHAIR TERAPIA CAPILAR 60ML",13.99
Monofasico,30049099,"PREGABALINA*C1 75MG 60CAP BLB",60.0
Monofasico,30041012,"AMOXICILINA 500MG 21CPS. GEN.",27.0
Monofasico,30066000,"MICROVLAR C/63",26.21
Monofasico,30044990,"DORFLEX 24CP",16.0
Monofasico,33059000,"CR SKALA 1000G MAIS CACHOS COND",12.79
Monofasico,33043000,"ESMAL. IMPALA",4.99
Monofasico,33043000,"ESM RISQE RENDA 8ML",5.49
Monofasico,33043000,"Esm.Impala Cor da Moda Transp.Leve e Sua..7,5ml",4.99
Monofasico,30049069,"ALLEGRA PED SUSP 150ML-ETICO",90.42
Monofasico,30049039,"KIT NIMESULIDA 100MG C/ 3 UNID",10.0
Monofasico,33059000,"PO DESC LIGHTER 300G AMETISTA POUCH",22.99
Monofasico,30049069,"NEOSALDINA C/ 4 CP",8.0
Monofasico,33071000,"PEDRA HUME PO 20G",5.99
Monofasico,30066000,"NOCICLIN 21CPR",12.149999999999999
Monofasico,30049099,"NEOSORO SOL NASAL AD FR C/ 3 (-) NEO",7.85
Monofasico,30049029,"IBUPROFENO 100MG/ML GTS FRS. 20ML",12.0
Monofasico,30049049,"GLIFAGE XR 1GR CPR 1X30-ETICO",56.04
Monofasico,30066000,"CICLO 21 PONDERADO",10.65
Monofasico,30043999,"DEXAMETASONA CREM 1MG/G 10G PHARLAB",11.78
Monofasico,30043290,"VIGADEXA FA GTS 5ML",51.3
Monofasico,30039099,"SEDAMED C/ 20 CPR",17.0
Monofasico,30049069,"MONTELUCASTE 5MG 60CPR MAST BIO",78.0
Monofasico,30049029,"CETOPROFENO TEU 20MG 20ML",15.0
Monofasico,30049099,"ESPASMO FLATOL GTS. 20ML (DIMET. + HOMATOP.)",26.75
Monofasico,30049069,"DIPIRONA SOL 50MG/ML 1FRX100ML GEN",16.0
Monofasico,30049099,"NORIPURUM 50MG GTS",46.72
Monofasico,30049079,"ARTRITEC 15MG C/ 10 CPR (P)",14.0
Monofasico,30049099,"SIMETICONA 75MG/ML GTS 15ML AIR",10.0
Monofasico,96032100,"ESCOVA DENTAL CONDOR PLUS DURA",2.99
Monofasico,33059000,"COLOR BEAUTY COLOR KIT DESAMARELADOR TONALIZANTE *",19.99
Monofasico,30049069,"NEOSALDINA C/ 4 CP",8.0
Monofasico,30049069,"MAQUIINA DE CORTAR CABELO E BARBA",51.99
Monofasico,30049039,"TRAMADOL (A2) 50 MG C/10 CAP - NOVA",16.0
Monofasico,33043000,"ESM IMPALA BAILARINA NUDE BALLET CLASSIC 7,5ML",4.99
Monofasico,33043000,"ACETONA FARMAX 100 ML (DAR BAIXA NO TAG)",4.49
Monofasico,33043000,"ESM IMPALA A.CASTELA GLITTER ESTR D ROD",6.99
Monofasico,30049069,"SAND DOURADA COM BRILHO VIZZANO 36",149.99
Monofasico,30049029,"SONRISAL ENV C/ 2 COMP",2.79
Monofasico,34011190,"ISABABY TOALHA UMEDECIDA PRIMEIRO 100DIAS (FLIP TO",13.99
Monofasico,30049069,"CIPROFLOXACINO*AM 500MG 14CPR MLB",26.0
Monofasico,30049099,"BELSPANCOMPOSTOCPCXC20",18.83
Monofasico,30049039,"METOPROLOL 50MG C 30 CP",40.0
Monofasico,30049099,"NISTATINA+OX ZINCO GMD POM 60G",18.0
Monofasico,30049067,"NARIDRIN 12 HORAS AD GTS 30 ML (-)",22.0
Monofasico,33072010,"DES. AERO REXONA 90G/150ML",18.99
Monofasico,33072010,"DESOD AER REXONA MEN S/PERFUME 150ML",18.99
Monofasico,33059000,"DESCOLOR. PO CARE LISS OLEO DE ARGAN 50GR",4.99
Monofasico,33059000,"AGUA OXIGENADA CREMOSA V 30",2.99
Monofasico,30043939,"FORMULA",26.0
Monofasico,30042029,"AZITROMICINA 600MG PO 15ML",27.0
Monofasico,30049099,"ALIVIUM GTS 100MG 20ML",44.2
Monofasico,30049069,"SAND COM GLITTER DORADA VIZZANO 338",139.99
Monofasico,33072010,"DES REXONA MASC V8 150ML",18.99
Monofasico,33043000,"REMOV MARCIA 500ML A BASE ACETONA*(E)*",17.99
Monofasico,30049039,"ENDCOFF (FLIB) MEL E LIMAO C/12 PST",24.62
Monofasico,30041011,"ECOS XAROPE 120ML UNIAO QUIMICA",26.0
Monofasico,30049069,"CIPROFLOXACINO*AM 500MG 14CPR MLB",26.0
Monofasico,30039089,"FLUCOVIL 150MG C/2 COMP.",10.0
Monofasico,30049099,"BELSPANCOMPOSTOCPCXC20",18.83
Monofasico,30049069,"TINIDAZOL + NITRATO DE MICONAZOL 30MG/G + 20MG/G",25.0
Monofasico,30049029,"IBUPROFENO 100MG/ML GTS FRS. 20ML",12.0
Monofasico,30049029,"BUPROVIL 600MG CPR C/30-MT",15.0
Monofasico,30049039,"BILASTINA 20MG GEN 30 CPR-NQG",59.97
Monofasico,30043939,"DIENOGESTE 2MG 30CPR EMS",32.4
Monofasico,33051000,"SH SEDA CACHOS DEFINIDOS 325 ML",12.99
Monofasico,33059000,"CR SKALA 1000G 2EM1 ACACHONADOS(E)*",12.79
Monofasico,30049069,"ELASTICO GROSSO COLORIDO",1.5
Monofasico,30049069,"DIPIRONA",8.0
Monofasico,33049990,"PROT SOLAR NIVEA SUN F 60 150ML",49.99999999999999
Monofasico,30049099,"BETAMETASONA POMADA 30G",24.0
Monofasico,30049099,"OLEO CICATRIZANTE CURATIVO 200ML DERMAEX",39.98
Monofasico,30049067,"NARIDRIN 12 HORAS AD GTS 30 ML (-)",44.0
Monofasico,30049047,"MERTHIOLATE SOL SPRAY",27.55
Monofasico,30043210,"DIPROSPAN INJ C/1X1 ML POS.",48.15
Monofasico,30049079,"MELOXICAM",10.0
Monofasico,30049079,"ARTRITEC 15MG C/ 10 CPR (P)",14.0
Monofasico,33059000,"GELATINA TO DE CACHO TRANSICAO CAPILAR 550G",32.99
Monofasico,33051000,"SH VULT CRESPOS 350ML",21.99
Monofasico,33059000,"VULT COND CRESPOS 325ML",23.99
Monofasico,33049990,"BASE MATE LIQ BOCA ROSA COR 05",68.99
Monofasico,33049990,"BASE MATE LIQ BOCA ROSA COR 05",68.99
Monofasico,30049079,"ROSUVASTATINA CAL SAN 10MG 30CP",30.0
Monofasico,30049079,"ROSUVASTATINA CAL 10MG CPR 1X30 GMD-GENERICO",60.0
Monofasico,30049069,"OMEPRAZOL TEU 20MG C/28 CAPS",12.0
Monofasico,30049079,"ROSUVASTATINA CALCICA 20MG GEN CPR C/30-SZ",29.0
Monofasico,30039079,"SECNIDAZOL 1000MG X 4CPR",15.0
Monofasico,30049061,"ICADEN 10MG CR 20G",45.769999999999996
Monofasico,30049069,"NEOSALDINA C/ 4 CP",8.0
Monofasico,33059000,"TINT. COR&TON 2.0 (TAG)",17.99
Monofasico,30049069,"LABIRIN XR 48MG 30CPR",84.76
Monofasico,30049069,"PANTOPRAZOL 40MG C 30 CP",18.0
Monofasico,30049029,"VICK XPE 44E C/ 120 ML NEG.",33.7
Monofasico,33053000,"FIXADOR CHARMING 400ML",46.9
Monofasico,33072010,"DES. AERO REXONA (TAG)",18.99
Monofasico,33072090,"DES HERBISSIMO CR 055G TALCO *",15.98
Monofasico,30042052,"CEFALEXINA 500 MG 1 BL X 10 CPR",36.0
Monofasico,30049069,"XUXINHA GRANDE",4.99
Monofasico,30043939,"FORMULA",125.0
Monofasico,33059000,"TINT COR&TON 7.44 RUIVO ACOBREAD-DEMAIS PROD",35.98
Monofasico,30049067,"SILDENAFILA 50MG COMP.C/04 N.Q GENERICO",10.0
Monofasico,30049029,"BUPROVIL 600MG CPR C/30-MT",15.0
Monofasico,30049069,"TAMANCO MOLECA METALIZADO 38",119.99
Monofasico,30049069,"SAND RASTEIRA CREME PEDRAS BEIRA RIO 38",107.99
Monofasico,30041012,"AMOXICILINA 500MG 21CPS. GEN.",30.0
Monofasico,30049029,"DIPIRONA MONOIDRATADA 1G 10 COMPR VITAMEDIC",15.0
Monofasico,30041012,"AMOXICILINA+CLAV 875+125MG C 14 CP",79.81
Monofasico,30042099,"BACTROBAN 20 MG POMADA 10G",53.48
Monofasico,33059000,"COND SEDA BOMBA DE NUTRICAO",14.96
Monofasico,30049069,"BRILHO LABIAL GATINHA",14.96
Monofasico,30049069,"NEOCOPAN COMPOSTO 20 CO",18.21
Monofasico,30049039,"DRAMIN B6 C/10 CP",2.0
Monofasico,30049099,"NEOSORO SOL NASAL AD FR C/ 3 (-) NEO",8.0
Monofasico,33042090,"PO COMPACTO RUBY ROSE PC 20",19.99
Monofasico,30049069,"BATOM ULTRA MATTE MELU RUBY ROSE",15.99
Monofasico,33049990,"GEL MASSAGEADOR FASHION ARNICA",16.99
Monofasico,30049069,"DIPIRONA",8.0
Monofasico,30032029,"AZITROMICINA 500 MG C/ 5 CPR GEN-GL",20.0
Monofasico,30045090,"ALGINAC RETARD 1+100+100+100MG CX 10 COM REV",130.0
Monofasico,30049069,"BENEGRIP 500MG C/ 6 COMPRIMIDOS",10.790000000000001
Monofasico,30049079,"MELOXICAM INJ 1,5ML UND",10.0
Monofasico,30043999,"BETAMETASONA+FOSF DISSODICO DE BETAMETASONA",20.0
Monofasico,33072010,"DESOD AER REXONA ANTIT CLINICAL",21.99
Monofasico,30049079,"ASEA HCT 40+25 C/30 COMP",79.0
Monofasico,30049069,"LEVOCETIRIZINA 5MG C/10 CP REV (G NEO)",32.0
Monofasico,30049062,"VERTIZAN 10MG CPR C/50-VT",15.0
Monofasico,30039033,"ATROVERAN DIP 1G 20CPR",27.0
Monofasico,30049069,"KIT LOSARTANA C 3 UNID",12.0
Monofasico,30049042,"ATENOLOL 25MG C30 BS",5.0
Monofasico,30049099,"BETAMETASONA+FOSF DISSODICO DE BETAMETASONA",20.0
Monofasico,30049039,"DRAMIN B6 C/10 CP",9.99
Monofasico,30032029,"AZITROMICINA 500 MG C/ 5 CPR GEN-GL",22.0
Monofasico,30049049,"GLIFAGE XR 1GR CPR 1X30-ETICO",50.44
Monofasico,30049099,"LUFTAL MAX 125 MG 10 CAPS R BMS",25.1
Monofasico,30049079,"MELOXICAM INJ 1,5ML UND",10.0
Monofasico,30043999,"BETAMETASONA+FOSF DISSODICO DE BETAMETASONA",20.0
Monofasico,34011190,"LENCO PIQUITUCHO C 120 UNID",14.99
Monofasico,33059000,"BALSAMO ST.HAIR P/PENT.C/QUERATINA 120G",22.99
Monofasico,30049059,"ORLISTATE",81.0
Monofasico,30049069,"HERVIRAX 5% CR 10G (ACICLOV) PHARLA",16.32
Monofasico,30042099,"NEBACETIN POM C 50G",46.68
Monofasico,30049037,"TORSILAX C/30 CP (-) NEO",20.0
Monofasico,30043939,"FORMULA",39.0
Monofasico,33049990,"PROT SOLAR MINESOL IOL MORENA 70 C 40G",109.99
Monofasico,30049079,"TIADOL (FLIB) 50MG PDA 20G",24.0
Monofasico,30049069,"PIRANHA DE FERRO GRANDE",19.99
Monofasico,34012010,"SAB. INTIMO TOPZ 200ML FEMININO",21.99
Monofasico,30049067,"NARIDRIN 12 HORAS AD GTS 30 ML (-)",20.08
Monofasico,30049099,"VICK VAPORUB DISP 24X12G-OUTROS",18.92
Monofasico,30042052,"CEFALEXINA PO SUSP ORAL 250MG 100ML (GEN) UNIAO QU",31.5
Monofasico,30049079,"NIMESULIDA 100MG C 12 CPO",5.0
Monofasico,30049077,"EMSCORT POMADA 20MG",22.0
Monofasico,30049019,"KOLLAGENASE C CLORANFENICOL 30G",73.09
Monofasico,33043000,"REMOV. ESM FARMAX 100ML VIT E",5.49
Monofasico,33043000,"ESM RISQUE GEL TOP COAT FIXADOR 9,5ML",15.99
Monofasico,33043000,"ESM RISQUE GEL VERMELHO CEREJA 9,5 ML",11.99
Monofasico,30049069,"VIBRAL XPE ADL 120ML-ETICO",26.9
Monofasico,30042099,"SULF.NEOMICINA+BACITRACINA 5MG/G+250UI/G 10G UQM",14.0
Monofasico,30045090,"DERSANI 30G",60.69
Monofasico,33059000,"AGUA OX FARMA",5.98
Monofasico,30043939,"FORMULA",42.0
Monofasico,30049029,"IBUPROFENO 100MG/ML GTS FRS. 20ML",11.92
Monofasico,30041012,"AMOXICILINA BIO 250MG SUSP 150ML",25.03
Monofasico,30049043,"ELOTIN GTS 5ML",13.05
Monofasico,30043999,"DEXAMETASONA CREM 1MG/G 10G PHARLAB",11.78
Monofasico,30045090,"DERSANI 30G",60.69
Monofasico,30066000,"CICLO 21 PONDERADO",10.0
Monofasico,30049029,"BUPROVIL 600MG CPR C/30-MT",15.0
Monofasico,30049039,"SUCCINATO DE METOPROLOL 25MG C/30 COMP",24.4
Monofasico,30049069,"LOSARTANA +HIDROCLOROTIAZI 100+25 C 30",34.0
Monofasico,30049036,"PROPRANOLOL 40MG C/30 CP GEN () PHAR",8.97
Monofasico,30066000,"TANTIN 0,060/0,015 MG 28 CP S BIL",29.1
Monofasico,30049079,"NIMESULIDA 100MG C 12 CPO",5.0
Monofasico,30049045,"INFRALAX 30 CPR",18.0
Monofasico,30049079,"MELOXICAM INJ 1,5ML UND",10.0
Monofasico,30043999,"BIPROSLAN C/ 01 AMP SERINGA ()",20.0
Monofasico,33043000,"ESM IMPALA VERNIZ 7,5 ML",6.49
Monofasico,33043000,"DIAMANTE VERDE AURORA ESMALTE GLITTER HITS 8ML",6.99
Monofasico,33043000,"ESM RISQUE GLITTER PURPURINAS 8ML",5.49
Monofasico,30049059,"ESC 20MG 30COMP",166.14
Monofasico,30049069,"BRILHO LABIA LUA E LEVE",14.99
Monofasico,30049069,"KIT FLOR E ESPONJA",29.99
Monofasico,30049069,"DIPIRONA 500MG C 10 CP",8.0
Monofasico,30049069,"DIPIRONA 500MG C 10 CP",4.0
Monofasico,30049079,"HIDROCLOROTIAZIDA 25MG C/30",9.0
Monofasico,30049069,"KIT LOSARTANA C 3 UNID",9.99
Monofasico,30043929,"OZEMPIC 1MG + 4 AGULHAS NOVOFINE 4MM",1063.0
Monofasico,30049069,"FLUCOVIL 150MG C/2 COMP.",10.0
Monofasico,33072090,"DESOD REX MEN CLINIC CLEAN CR 96H 58G UNIL %DN:0",32.99
Monofasico,30049069,"CLONAZEPAM 2,5MG/ML GTS 20ML",20.0
Monofasico,30049069,"DIPIRONA 500MG C 10 CP",8.0
Monofasico,30049029,"BUPROVIL 600MG CPR C/30-MT",18.0
Monofasico,30049037,"BELFAREN 50MG C 20",5.0
Monofasico,30049079,"NIMESULIDA 100MG C 12 CPO",5.0
Monofasico,30049079,"NIMESULIDA 100MG C 12 CPO",5.0
Monofasico,30049079,"DULOXETINA 30MG C/30 CPS",65.69
Monofasico,30049039,"PREGABALINA 75 MG CAPS BL X 30",60.0
Monofasico,33059000,"MASC SAP SALON LINE MEU LISO MATIZADORA 300G PRETO",50.35
Monofasico,30049069,"DORALGINA C/4 COMP",4.0
Monofasico,30049076,"CLORTALIDONA 25MG C/60 COMP. GEN",30.830000000000002
Monofasico,30039099,"BESILATO DE ANLODIPINO 5MG COMP 1BL X 30 - LOTE: 1",7.17
Monofasico,30039099,"BESILATO DE ANLODIPINO 5MG COMP 1BL X 30 - LOTE: 1",7.17
Monofasico,30049079,"GLICLAZIDA 30MG 60CPR LEG",26.83
Monofasico,33059000,"CR TRAT SKALA FRUTASTICA MORANGO 1KG",12.79
Monofasico,33059000,"CR SKALA 1000G MAIS CACHINHOS COND(E)*",12.79
Monofasico,30049069,"NEOSALDINA C/ 4 CP",8.0
Monofasico,30049029,"EXPEC XPE. 120ML (AC.BENZOICO+GUAICOL+ASSOC)",30.0
Monofasico,33072010,"DES. ALMA DE FLORES SPR 90ML JASMIM(E) - 27071",7.99
Monofasico,30049099,"ENGOV C/6 COMP.",29.97
Monofasico,30049069,"NEO LORATADIN 10 MG C/ 12 CPR",10.0
Monofasico,33059000,"CR.TRAT. ELSEVE 300G OLEO EXTRAORDINARIO",33.99
Monofasico,30049079,"BRASART HCT 32025 C30",90.15
Monofasico,33059000,"DESCOLOR. LISS 020G PROTEINA SOJA",3.99
Monofasico,33059000,"AGUA OXIGENADA CREMOSA",2.99
Monofasico,33059000,"AGUA OX FARMA",2.99
Monofasico,33043000,"ESMALTE 5F VULT PANQUECA DOCE 009 - UN",7.99
Monofasico,33043000,"ESM DAILUS FACO MINHAS REGRAS NUDE",7.99
Monofasico,33043000,"ESMALTE 5F VULT MEIO AMARGO 012 - UN",7.99
Monofasico,30043999,"DEXAMETASONA 4MG C/ 10MG",13.0
Monofasico,33049100,"TALCO TOPZ BABY 200G PATRULHA CANINA(E)",17.99
Monofasico,30042029,"AZITROMICINA 500 MG C/ 3 CPR",18.0
Monofasico,30049099,"TANDRILAX CX C15",18.45
Monofasico,30049079,"NITAZOXANIDA 500MG",35.0
Monofasico,33059000,"TINT SOFT COLOR 20",29.99
Monofasico,30049069,"KIT PULSEIRAS INF MORANGUINHO C 4",11.99
Monofasico,30049062,"CIMETIDINA 200MG C/10 CPR(P)TEU",15.0
Monofasico,30049069,"TENIS BRANCO VIZZANO 39",139.99
Monofasico,30043939,"FORMULA",57.0
Monofasico,30042069,"TOBRAMICINA 3MG/ML SOL OFT. VD 05ML N.Q GENERICO",23.68
Monofasico,30049039,"BISOLVON 1,60MG XPE EXPEC FR 120ML ADU",35.87
Monofasico,30049099,"NEOSORO SOL NASAL AD FR C/ 3 (-) NEO",8.0
Monofasico,30049039,"CLORID BROMEXINA XPE PED 120ML MDL -GENERICO",21.57
Monofasico,30049049,"GLIFAGE XR 500MG",11.67
Monofasico,30049069,"LOSARTANA POTAS 50MG C/30 COMP MULTILAB",5.0
Monofasico,30033939,"DIAD 1,5 MG C 1 CP",10.0
Monofasico,30049059,"NEBIVOLOL 5 MG C 60 CP",62.0
Monofasico,30043220,"ESPIRONOLACTONA 25MG /30CP",25.0
